Product ID,SKU,Barcode,Product Name,Brand,Product Category,Product Subcategory,Unit of Measure,Product Status,Warehouse,Warehouse Code,Bin Location,Aisle,Shelf,Batch Number,Lot Number,Quantity On Hand,Quantity Reserved,Available Quantity,Reorder Level,Safety Stock,Maximum Stock Level,Supplier ID,Supplier Name,Supplier Country,Lead Time (Days),Last Purchase Date,Unit Cost,Selling Price,Inventory Value,Currency,Last Stock Movement Date,Last Restock Date,Expiry Date,Stock Status,Reorder Required
PRD-02295,LEN-MOB-0069,5389335624195,Lenovo Tab P11,Lenovo,Mobile Phones,Smartphones,Each,Active,Abuja Regional Warehouse,ABJ-RW,B-31-S6,B,S6,BT-535499,LOT-B9832,38,11,27,30,12,180,SUP-1007,Guangzhou Sunrise Trading,China,34,2026-04-06,208156.7,253369.24,7909954.6,NGN,2026-05-26,2026-04-19,,In Stock,No
PRD-02997,PHI-ELC-0159,0882257465448,Philips LED Bulb 9W,Philips,Electrical Components,UPS,Each,Active,Port Harcourt Distribution Centre,PHC-DC,A-30-S1,A,S1,BT-334454,LOT-C8319,-7,5,106,10,5,100,SUP-1009,Westgate Technologies,Nigeria,10,2025-10-02,124522.73,159048.94,13822023.03,NGN,2026-06-13,2025-10-08,,Overstock,No
PRD-00979,HP-CLN-0024,0612988972842,HP Electronics Cleaning Wipes,HP,Cleaning Supplies,Cleaning Kits,Each,Active,Lagos Distribution Centre,LAG-DC,E-21-S7,E,S7,BT-601797,LOT-A8669,156,35,121,40,12,240,SUP-1006,Shenzhen Globex Electronics,China,38,2025-09-15,49605.87,66865.1,7738515.72,NGN,2026-06-01,2025-09-16,2026-04-03,In Stock,No
PRD-00091,CAN-SUP-0002,,Canon Ink Cartridge PG-745,Canon,Office Supplies,Paper Products,Pack,Active,Lagos Distribution Centre,LAG-DC,A-33-S7,A,S7,BT-400404,LOT-A9209,400,44,356,50,25,400,SUP-1006,Shenzhen Globex Electronics,China,39,2026-05-26,5602.15,7758.67,2240860.0,NGN,2026-06-16,2026-05-31,2026-05-10,In Stock,No
PRD-02496,HP-CLN-0061,4511524718710,HP Electronics Cleaning Wipes,HP,Cleaning Supplies,Wipes,Each,Active,Port Harcourt Distribution Centre,PHC-DC,E-02-S9,E,S9,BT-484849,LOT-C1793,-2,16,66,100,50,400,SUP-1006,Shenzhen Globex Electronics,China,36,2025-10-24,68821.88,98946.04,5643394.16,NGN,2026-05-26,2025-11-08,2027-05-23,Low Stock,Yes
PRD-02621,HP-MOB-0091,8557634162531,HP Slate 7 Tablet,HP,Mobile Phones,Tablets,Each,Active,Port Harcourt Distribution Centre,PHC-DC,C-30-S2,C,S2,BT-676819,LOT-C1987,101,7,94,,15,250,SUP-1001,TD Africa Distribution Ltd,Nigeria,7,2025-06-17,433818.6,564963.98,43815678.6,NGN,2026-06-06,2025-06-28,,In Stock,No
PRD-03296,PHI-CLN-0098,8435814918824,Philips Vacuum Cleaner FC9352,Philips,Cleaning Supplies,Vacuum,Each,Active,Port Harcourt Distribution Centre,PHC-DC,G-35-S6,G,S6,BT-498779,LOT-C2252,11,3,8,25,12,150,SUP-1012,Mega Computer Mart,Nigeria,7,2026-05-01,119930.64,171833.17,1319237.04,NGN,2026-05-12,2026-05-08,2028-03-22,Low Stock,Yes
PRD-00622,HP-LAP-0013,7565896359570,HP Pavilion 15,HP,Laptops,Gaming Laptops,Each,Active,Lagos Distribution Centre,LAG-DC,F-09-S2,F,S2,BT-916615,LOT-A2880,128,4,124,30,15,240,SUP-1002,Yudala Tech Supplies,Nigeria,8,2026-05-12,991485.34,1364907.88,126910123.52,NGN,2026-05-03,2026-05-15,,In Stock,No
PRD-02647,HP-SUP-0071,,HP Printer Toner 26A,HP,Office Supplies,Paper Products,Pack,Active,Port Harcourt Distribution Centre,PHC-DC,D-39-S5,D,S5,BT-938695,LOT-C1235,332,9,323,100,40,400,SUP-1010,Dubai Source Electronics,United Arab Emirates,18,2026-02-14,17732.89,22292.85,5887319.48,NGN,2026-05-28,2026-02-23,2026-08-19,In Stock,No
PRD-02646,HP-LAP-0052,0694347296932,HP Pavilion 15,HP,Laptops,Business Laptops,Each,Active,Port Harcourt Distribution Centre,PHC-DC,F-12-S3,F,S3,BT-321707,LOT-C4473,121,0,121,25,10,150,SUP-1009,Westgate Technologies,Nigeria,8,2025-06-21,642846.96,949998.49,77784482.16,NGN,2026-05-15,2025-06-26,,In Stock,No
PRD-00833,MSF-LAP-0010,4835862673664,Microsoft Surface Pro 9,Microsoft,Laptops,Gaming Laptops,Each,Active,Lagos Distribution Centre,LAG-DC,,G,S6,BT-308275,LOT-A5385,73,7,66,25,10,150,SUP-1004,Ingram Micro MEA,United Arab Emirates,21,2025-03-27,1110781.27,1402111.38,81087032.71,NGN,2026-05-25,2025-04-11,,In Stock,No
PRD-00627,SAM-MOB-0021,2224050764871,Samsung Galaxy S23,Samsung,Mobile Phones,Tablets,Each,Active,Lagos Distribution Centre,LAG-DC,E-05-S8,E,S8,BT-938394,LOT-A1268,188,30,158,100,50,600,SUP-1001,TD Africa Distribution Ltd,Nigeria,6,2026-01-26,263552.21,399850.85,49547815.48,NGN,2026-06-21,2026-01-27,,In Stock,No
PRD-00351,HP-MOB-0018,6670336268040,HP Slate 7 Tablet,HP,Mobile Phones,Tablets,Each,Active,Lagos Distribution Centre,LAG-DC,B-18-S1,B,S1,BT-996086,LOT-A7290,69,3,66,10,3,80,SUP-1001,TD Africa Distribution Ltd,Nigeria,8,2025-05-12,563252.36,708638.74,38864412.84,NGN,2026-05-08,2025-05-17,,In Stock,No
PRD-02330,MSF-ACC-0042,1437104582609,Microsoft Ergonomic Keyboard,Microsoft,Computer Accessories,Input Combos,Each,Active,Port Harcourt Distribution Centre,PHC-DC,A-04-S9,A,S9,BT-296611,LOT-C9449,234,3,231,75,30,600,SUP-1012,Mega Computer Mart,Nigeria,5,2025-08-09,27273.09,33375.96,6381903.06,NGN,2026-05-31,2025-08-22,,In Stock,No
PRD-00080,PHI-CCT-0002,1438889937567,Philips WelcomeEye Door Intercom,Philips,CCTV & Security,Intercoms,Each,Active,Lagos Distribution Centre,LAG-DC,A-22-S7,A,S7,BT-934908,LOT-A8052,350,21,329,75,22,450,SUP-1001,TD Africa Distribution Ltd,Nigeria,11,2025-12-21,257591.28,364717.71,90156948.0,NGN,2026-05-21,2026-01-01,,In Stock,No
PRD-02391,PHI-CCT-0068,2299181280919,Philips WelcomeEye Door Intercom,Philips,CCTV & Security,IP Cameras,Each,Active,Port Harcourt Distribution Centre,PHC-DC,G-40-S7,G,S7,BT-645388,LOT-C4685,0,0,0,,15,300,SUP-1006,Shenzhen Globex Electronics,China,35,2026-03-27,590211.68,763200.62,0.0,NGN,2026-05-07,2026-04-02,,Out of Stock,Yes
PRD-00501,SAM-AUD-0018,4936999516793,  Samsung Galaxy Buds2  ,Samsung,Audio Equipment,Speakers,Each,Active,Lagos Distribution Centre,LAG-DC,C-20-S2,C,S2,BT-855898,LOT-A7960,-12,0,2,,30,240,SUP-1011,Tech Distributors UK Ltd,United Kingdom,32,2026-06-08,105050.56,144673.57,210101.12,NGN,2026-06-17,2026-06-16,,Low Stock,Yes
PRD-01120,DEL-LAP-0027,6010413135557,Dell XPS 13,Dell,Laptops,Gaming Laptops,Each,Active,Lagos Distribution Centre,LAG-DC,F-03-S2,F,S2,BT-943883,LOT-A1340,42,8,34,10,4,50,SUP-1002,Yudala Tech Supplies,Nigeria,8,2026-02-23,565177.32,719003.97,23737447.44,NGN,2026-06-03,2026-02-24,,In Stock,No
PRD-00525,MSF-FUR-0011,7779462072662,Microsoft Adjustable Desk Riser,Microsoft,Office Furniture,Desk Accessories,Each,Active,Lagos Distribution Centre,LAG-DC,A-15-S6,A,S6,BT-768470,LOT-A5584,131,40,91,40,12,320,SUP-1008,Pamtech Group,Nigeria,5,2025-04-14,249882.55,382262.7,32734614.05,NGN,2026-06-20,2025-04-25,,In Stock,No
PRD-02366,WD-STO-0059,6373380617799,WD Blue 1TB HDD,Western Digital,Storage Devices,Solid State Drives,Each,Active,Port Harcourt Distribution Centre,PHC-DC,F-16-S3,F,S3,BT-913460,LOT-C6757,40,8,32,75,37,450,SUP-1006,Shenzhen Globex Electronics,China,35,2026-01-28,212181.57,264675.51,8487262.8,NGN,2026-05-26,2026-02-03,,Low Stock,Yes
PRD-02580,LOG-ACC-0055,4044646389892,Logitech MX Master 3S Mouse,Logitech,Storage Devices,Keyboards,Each,Active,Port Harcourt Distribution Centre,PHC-DC,D-22-S2,D,S2,BT-198460,LOT-C8554,0,0,0,10,4,80,SUP-1010,Dubai Source Electronics,United Arab Emirates,19,2026-05-02,6731.08,8709.91,0.0,NGN,2026-06-19,2026-05-06,,Out of Stock,Yes
PRD-01850,PHI-CCT-0050,9972257502259,Philips WelcomeEye Door Intercom,Philips,CCTV & Security,IP Cameras,Each,Active,Abuja RW,ABJ-RW,A-30-S1,A,S1,BT-481239,LOT-B3860,390,88,302,40,16,400,SUP-1010,Dubai Source Electronics,United Arab Emirates,20,2025-09-24,693252.46,1032246.52,270368459.4,NGN,2026-05-01,2025-09-25,,In Stock,No
PRD-01841,UBI-CCT-0046,5101542725573,Ubiquiti UniFi NVR,Ubiquiti,CCTV & Security,IP Cameras,Each,Active,Abuja Regional Warehouse,ABJ-RW,C-18-S5,C,S5,BT-715099,LOT-B2052,0,0,0,75,30,600,SUP-1010,DUBAI SOURCE ELECTRONICS,United Arab Emirates,17,2025-04-19,552529.57,845144.32,0.0,NGN,2026-05-05,2025-05-03,,Out of Stock,Yes
PRD-00393,SAM-MOB-0014,4547574949022,Samsung Galaxy S23,Samsung,Mobile Phones,Tablets,Each,Active,Lagos Distribution Centre,LAG-DC,B-05-S6,B,S6,BT-580501,LOT-A9053,77,13,64,30,15,120,SUP-1011,Tech Distributors UK Ltd,United Kingdom,28,2025-01-31,195233.55,243500.65,15032983.35,NGN,2026-06-13,2025-02-04,,In Stock,No
PRD-03027,SAM-AUD-0091,1013611506475,Samsung Galaxy Buds2,Samsung,Audio Equipment,Headsets,Each,Active,Port Harcourt Distribution Centre,PHC-DC,A-13-S8,A,S8,BT-381873,LOT-C6452,0,0,0,25,7,125,SUP-1001,TD Africa Distribution Ltd,Nigeria,10,2025-02-21,43336.24,58728.19,0.0,NGN,2026-06-26,2025-03-07,,Out of Stock,Yes
PRD-01440,CIS-CCT-0036,6575557486328,Cisco Meraki MV12 Camera,Cisco,CCTV & Security,IP Cameras,Each,Active,Abuja Regional Warehouse,ABJ-RW,E-12-S5,E,S5,BT-476402,LOT-B1701,4,0,4,10,4,100,SUP-1003,Slot Systems Limited,Nigeria,3,2025-02-12,502725.62,584625.38,2010902.48,NGN,2026-06-06,2025-02-25,,Low Stock,Yes
PRD-01215,BRO-PRN-0029,9056574396770,Brother DCP-T720DW,Brother,Printers,Inkjet Printers,Each,Active,Abuja Regional Warehouse,ABJ-RW,C-31-S7,C,S7,BT-101007,LOT-B8536,151,41,110,25,10,125,SUP-1007,Guangzhou Sunrise Trading,China,31,2025-10-23,206380.95,257994.42,31163523.45,NGN,2026-06-05,2025-11-07,,Overstock,No
PRD-03055,CIS-NET-0118,3106526776763,Cisco SG350 28-Port Switch,Cisco,Networking Equipment,Access Points,Each,Active,Port Harcourt Distribution Centre,PHC-DC,G-02-S1,G,S1,BT-870200,LOT-C9162,282,53,229,30,9,300,SUP-1006,Shenzhen Globex Electronics,China,33,06/08/2025,937813.59,1432958.31,264463432.38,NGN,2026-06-19,2025-08-07,,In Stock,No
PRD-03383,PHI-CLN-0099,7543870983783,Philips Vacuum Cleaner FC9352,Philips,Cleaning Supplies,Vacuum,Each,Active,Port Harcourt Distribution Centre,PHC-DC,C-36-S2,C,S2,BT-192754,LOT-C1725,0,0,0,30,15,150,SUP-1010,Dubai Source Electronics,United Arab Emirates,16,2025-06-14,61520.0,79114.71,0.0,NGN,2026-06-06,2025-06-24,2026-04-12,Out of Stock,Yes
PRD-00438,APC-ELC-0024,1512294621354,APC Power Strip 8-Outlet,APC,Electrical Components,Lighting,Each,Active,Lagos Distribution Centre,LAG-DC,C-02-S8,C,S8,BT-615655,LOT-A6633,46,12,34,15,4,75,SUP-1006,Shenzhen Globex Electronics,China,34,2025-06-03,247347.09,342444.66,11377966.14,NGN,2026-06-01,2025-06-18,,In Stock,No
PRD-02794,HP-FUR-0070,1172283751982,HP Ergonomic Office Chair,HP,Office Furniture,Desk Accessories,Each,Active,Port Harcourt Distribution Centre,PHC-DC,G-31-S3,G,S3,BT-556168,LOT-C5233,12,3,9,75,37,300,SUP-1009,Westgate Technologies,Nigeria,7,2025-08-07,59027.74,74548.55,708332.88,NGN,2026-06-21,2025-08-15,,Low Stock,Yes
PRD-03387,HP-MOB-0122,5541398171464,HP Slate 7 Tablet,HP,Mobile Phones,Smartphones,Each,Active,Port Harcourt Distribution Centre,PHC-DC,A-29-S1,A,S1,BT-303019,LOT-C1927,9,1,8,15,4,75,SUP-1010,Dubai Source Electronics,United Arab Emirates,14,2026-03-22,488850.34,751730.12,4399653.06,NGN,2026-05-30,2026-04-02,,Low Stock,Yes
PRD-00145,LEN-MOB-0006,7636556472929,Lenovo Tab P11,Lenovo,Mobile Phones,Smartphones,Each,Active,Lagos Distribution Centre,LAG-DC,,E,S4,BT-594241,LOT-A6621,0,0,0,40,20,160,SUP-1002,Yudala Tech Supplies,Nigeria,6,17-Sep-2025,427934.36,547830.65,0.0,NGN,2026-05-25,2025-09-20,,Out of Stock,Yes
PRD-02835,CIS-NET-0107,5332319512154,Cisco SG350 28-Port Switch,Cisco,Networking Equipment,Access Points,Each,Active,Port Harcourt Distribution Centre,PHC-DC,D-35-S2,D,S2,BT-670057,LOT-C3952,208,77,131,30,12,150,SUP-1010,Dubai Source Electronics,United Arab Emirates,19,2025-02-19,742624.29,885767.51,154465852.32,NGN,2026-06-08,2025-02-23,,Overstock,No
PRD-01522,SAM-MOB-0051,8851661907644,Samsung Galaxy A54,Samsung,Mobile Phones,Tablets,Each,Active,Abuja Regional Warehouse,ABJ-RW,F-37-S1,F,S1,BT-586579,LOT-B6693,11,4,7,10,3,50,SUP-1003,Slot Systems Limited,Nigeria,8,2025-04-21,246846.65,373392.59,2715313.15,NGN,2026-05-22,2025-04-22,,In Stock,No
PRD-01728,KNG-STO-0035,8110146023535,Kingston A400 480GB SSD,Kingston,Storage Devices,External Storage,Each,Active,Abuja Regional Warehouse,ABJ-RW,F-08-S6,F,S6,BT-979815,LOT-B2612,0,0,0,20,10,200,SUP-1002,Yudala Tech Supplies,Nigeria,9,2026-02-26,29887.12,36495.24,0.0,NGN,2026-05-27,2026-03-04,,Out of Stock,Yes
PRD-00057,CIS-NET-0001,7016873395004,Cisco Catalyst 2960 Switch,Cisco,Networking Equipment,Routers,Each,Active,Lagos Distribution Centre,LAG-DC,C-33-S8,C,S8,BT-589491,LOT-A9171,64,7,57,10,4,80,SUP-1002,Yudala Tech Supplies,Nigeria,9,2025-07-24,368231.98,508555.91,23566846.72,NGN,2026-05-12,2025-07-28,,In Stock,No
PRD-03313,EPS-PRN-0055,,Epson L121 Single Function,Epson,Printers,Laser Printers,Each,Active,PORT HARCOURT DISTRIBUTION CENTRE,PHC-DC,D-02-S9,D,S9,BT-229647,LOT-C2147,46,14,32,25,7,150,SUP-1012,Mega Computer Mart,Nigeria,4,2025-11-27,114874.74,148134.72,5284238.04,NGN,2026-05-20,2025-12-07,,In Stock,No
PRD-01639,PHI-ELC-0098,2873227665484,Philips Extension Socket 4-Way,Philips,Electrical Components,UPS,Each,Active,Abuja Regional Warehouse,ABJ-RW,B-33-S8,B,S8,BT-882636,LOT-B4471,111,15,96,50,20,400,SUP-1010,Dubai Source Electronics,United Arab Emirates,20,2025-06-22,288863.32,384211.7,32063828.52,NGN,2026-06-13,2025-06-26,,In Stock,No
PRD-02028,LOG-FUR-0053,6117370215384,Logitech Desk Mat,Logitech,Office Furniture,Desks,Each,Active,Abuja Regional Warehouse,ABJ-RW,A-27-S5,A,S5,BT-679901,LOT-B9169,228,53,175,60,30,300,SUP-1005,,United Arab Emirates,16,2026-02-06,118214.22,176573.71,26952842.16,NGN,2026-06-25,2026-02-20,,In Stock,No
PRD-00679,HP-LAP-0016,8225127267086,HP EliteBook 840 G9,HP,Laptops,Consumer Laptops,Each,Active,Lagos Distribution Centre,LAG-DC,F-27-S9,F,S9,BT-187109,LOT-A9047,133,47,86,40,12,160,SUP-1011,Tech Distributors UK Ltd,United Kingdom,27,2026-01-08,1362240.82,1735019.46,181178029.06,NGN,2026-06-14,2026-01-13,,In Stock,No
PRD-01291,SAM-AUD-0045,0458408922706,Samsung Galaxy Buds2,Samsung,Audio Equipment,Earbuds,Each,Discontinued,Abuja Regional Warehouse,ABJ-RW,C-18-S1,C,S1,BT-561845,LOT-B6837,-7,0,0,50,25,200,SUP-1010,Dubai Source Electronics,United Arab Emirates,16,2026-03-10,117787.32,181119.53,0.0,NGN,2026-05-19,2026-03-14,,Out of Stock,Yes
PRD-01059,UBI-CCT-0028,9915738067996,Ubiquiti UniFi Protect G4 Camera,Ubiquiti,CCTV & Security,NVR,Each,Active,Lagos Distribution Centre,LAG-DC,,G,S5,BT-838234,LOT-A1303,0,0,0,30,15,300,SUP-1001,TD Africa Distribution Ltd,Nigeria,11,2026-03-02,570610.06,873207.08,0.0,NGN,2026-05-01,2026-03-15,,Out of Stock,Yes
PRD-01637,LEN-MOB-0047,6767448228780,Lenovo Tab P11,Lenovo,Mobile Phones,Tablets,Each,Active,Abuja Regional Warehouse,ABJ-RW,F-01-S3,F,S3,BT-346526,LOT-B2734,104,12,92,40,16,400,SUP-1003,Slot Systems Limited,Nigeria,2,2025-11-10,201922.91,264569.08,20999982.64,NGN,2026-05-09,2025-11-20,,In Stock,No
PRD-01935,HP-FUR-0046,0568417273406,HP Ergonomic Office Chair,HP,Storage Devices,Desk Accessories,Each,Active,Abuja Regional Warehouse,ABJ-RW,A-21-S4,A,S4,BT-767579,LOT-B4347,55,8,47,15,7,150,SUP-1007,Guangzhou Sunrise Trading,China,36,2026-02-13,208463.1,272962.14,11465470.5,NGN,2026-06-12,2026-02-21,,In Stock,No
PRD-02543,PHI-CCT-0073,5945606955991,Philips WelcomeEye Door Intercom,Philips,CCTV & Security,NVR,Each,Active,Port Harcourt Distribution Centre,PHC-DC,B-31-S9,B,S9,BT-749509,LOT-C9582,0,0,0,60,18,240,SUP-1009,Westgate Technologies,Nigeria,12,2026-05-31,347449.8,459477.36,0.0,NGN,2026-06-16,2026-06-07,,Out of Stock,Yes
PRD-00352,LEN-LAP-0010,6732044138459,Lenovo ThinkPad E14,Lenovo,Laptops,Consumer Laptops,Each,Active,Lagos Distribution Centre,LAG-DC,E-30-S9,E,S9,BT-544423,LOT-A9501,323,109,214,100,30,400,SUP-1011,Tech Distributors UK Ltd,United Kingdom,31,2025-05-08,1140020.76,1679203.47,368226705.48,NGN,2026-05-01,2025-05-20,,In Stock,No
PRD-02054,LOG-ACC-0043,4460688958993,Logitech MK270 Combo,Logitech,Computer Accessories,Keyboards,Each,Active,Abuja Regional Warehouse,ABJ-RW,E-17-S1,E,S1,BT-278396,LOT-B7504,248,66,182,50,15,500,SUP-1010,,United Arab Emirates,20,2025-09-11,45985.3,61667.82,11404354.4,NGN,2026-05-27,2025-09-14,,In Stock,No
PRD-01265,PHI-CCT-0036,6939285320254,Philips WelcomeEye Door Intercom,Philips,CCTV & Security,NVR,Each,Discontinued,Abuja Regional Warehouse,ABJ-RW,E-29-S5,E,S5,BT-889385,LOT-B8779,3,1,2,75,37,450,SUP-1007,Guangzhou Sunrise Trading,China,32,2025-09-30,684641.17,958731.6,2053923.51,NGN,2026-05-18,2025-10-06,,Low Stock,Yes
PRD-00358,SAM-MOB-0013,2128866526834,Samsung Galaxy M34,Samsung,Mobile Phones,Smartphones,Each,Discontinued,Lagos Distribution Centre,LAG-DC,H-09-S2,H,S2,BT-135730,LOT-A8068,212,25,187,50,25,250,SUP-1002,Yudala Tech Supplies,Nigeria,6,2025-09-13,128221.49,153649.8,27182955.88,NGN,2026-05-25,2025-09-26,,In Stock,No
PRD-01545,LEN-MOB-0044,3609016801153,Lenovo Tab P11,Lenovo,Mobile Phones,Tablets,Each,Active,Abuja Regional Warehouse,ABJ-RW,B-24-S1,B,S1,BT-701825,LOT-B5958,-8,15,120,100,50,400,SUP-1007,Guangzhou Sunrise Trading,China,32,2025-07-20,154854.79,217939.05,20905396.65,NGN,2026-05-24,2025-08-01,,In Stock,No
PRD-02331,PHI-CLN-0062,1893016368426,Philips Vacuum Cleaner FC9352,Philips,Networking Equipment,Vacuum,Each,Active,Port Harcourt Distribution Centre,PHC-DC,D-32-S7,D,S7,BT-565452,LOT-C5985,208,58,150,60,24,240,SUP-1006,Shenzhen Globex Electronics,China,39,2026-03-26,157371.94,190099.99,32733363.52,NGN,2026-05-28,2026-04-03,2026-04-09,In Stock,No
PRD-00230,HP-MOB-0012,9230450189616,HP Slate 7 Tablet,HP,Mobile Phones,Tablets,Each,Active,Lagos Distribution Centre,LAG-DC,E-22-S1,E,S1,BT-145976,LOT-A8423,106,6,100,30,15,120,SUP-1004,Ingram Micro MEA,United Arab Emirates,20,2025-02-03,135303.49,180507.48,14342169.94,NGN,2026-05-20,2025-02-11,,In Stock,No
PRD-00379,WD-STO-0008,8207979966734,WD My Passport 2TB,Western Digital,Storage Devices,Flash Drives,Each,Active,Lagos Distribution Centre,LAG-DC,F-12-S2,F,S2,BT-475394,LOT-A6018,431,26,405,100,40,1000,SUP-1011,Tech Distributors UK Ltd,United Kingdom,28,2025-04-04,193604.48,223256.81,83443530.88,NGN,2026-06-08,2025-04-12,,In Stock,No
PRD-00571,PHI-AUD-0013,1838545400644,Philips TAH4205 Headphones,Philips,Audio Equipment,Earbuds,Each,Active,Lagos Distribution Centre,LAG-DC,C-17-S6,C,S6,BT-639026,LOT-A3864,239,75,164,60,24,300,SUP-1011,Tech Distributors UK Ltd,United Kingdom,29,2025-02-22,157554.93,214734.13,37655628.27,NGN,2026-06-07,2025-03-03,,In Stock,No
PRD-02888,LEN-LAP-0056,1879878592868,Lenovo IdeaPad 3,Lenovo,Laptops,Consumer Laptops,Each,Active,Port Harcourt Distribution Centre,PHC-DC,,F,S3,BT-131797,LOT-C3376,63,21,42,20,6,100,SUP-1010,Dubai Source Electronics,United Arab Emirates,18,2025-01-23,406936.53,584535.74,25637001.39,NGN,2026-06-27,2025-02-05,,In Stock,No
PRD-00039,LOG-CLN-0002,5991022901476,Logitech Screen Cleaning Kit,Logitech,Cleaning Supplies,Cleaning Kits,Each,Active,Lagos Distribution Centre,LAG-DCC,G-30-S7,G,S7,BT-457455,LOT-A3578,185,51,134,40,12,200,SUP-1001,TD Africa Distribution Ltd,Nigeria,6,2026-03-08,134928.62,207617.92,24961794.7,NGN,2026-05-27,2026-03-20,2026-11-06,In Stock,No
PRD-03062,UBI-NET-0107,1676456879468,Ubiquiti UniFi AP AC Pro,Ubiquiti,Networking Equipment,Routers,Each,Active,Port Harcourt Distribution Centre,PHC-DC,C-37-S1,C,S1,BT-396108,LOT-C5023,210,22,188,40,20,240,SUP-1012,Mega Computer Mart,Nigeria,8,2026-03-08,881391.12,1177820.79,185092135.2,NGN,2026-06-10,2026-03-12,,In Stock,No
PRD-00691,HP-PRN-0010,8715647837031,HP LaserJet Pro M404dn,HP,Printers,Inkjet Printers,Each,Active,Lagos Distribution Centre,LAG-DC,H-02-S2,H,S2,BT-583071,LOT-A4335,125,49,76,30,12,240,SUP-1004,Ingram Micro MEA,United Arab Emirates,22,2026-05-03,419058.03,560458.91,52382253.75,NGN,2026-06-25,2026-05-09,,In Stock,No
PRD-03090,SAM-AUD-0094,,Samsung Galaxy Buds2,Samsung,Audio Equipment,Speakers,Each,Active,Port Harcourt Distribution Centre,PHC-DC,G-34-S7,G,S7,BT-541797,LOT-C5217,168,52,116,15,7,150,SUP-1010,DUBAI SOURCE ELECTRONICS,United Arab Emirates,16,2025-01-20,103949.74,147230.27,17463556.32,NGN,2026-06-16,2025-01-22,,Overstock,No
PRD-00631,HP-CLN-0015,0596851953774,HP Electronics Cleaning Wipes,HP,Cleaning Supplies,Wipes,Each,Active,Lagos Distribution Centre,LAG-DC,F-18-S1,F,S1,BT-587194,LOT-A1340,451,77,374,75,22,375,SUP-1006,Shenzhen Globex Electronics,China,39,2025-01-14,9222.77,12458.87,4159469.27,NGN,2026-05-22,2025-01-23,2027-11-15,Overstock,No
PRD-02654,SAM-STO-0065,8417193225717,Samsung 980 1TB NVMe SSD,Samsung,Storage Devices,External Storage,Each,Active,Port Harcourt Distribution Centre,PHC-DC,G-10-S6,G,S6,BT-305439,LOT-C5410,120,10,110,10,5,100,SUP-1003,,Nigeria,3,2026-06-03,124347.65,149010.94,14921718.0,NGN,2026-06-22,2026-06-06,,Overstock,No
PRD-01783,PHI-ELC-0106,7100499126438,Philips LED Bulb 9W,Philips,Electrical Components,Surge Protection,Each,Active,Abuja Regional Warehouse,ABJ-RW,D-07-S6,D,S6,BT-917533,LOT-B4349,76,1,75,40,20,160,SUP-1007,Guangzhou Sunrise Trading,China,31,09-19-2025,194754.96,270791.19,14801376.96,NGN,2026-05-14,2025-09-30,,In Stock,No
PRD-01803,APC-ELC-0081,9901409054449,APC Surge Protector 6-Outlet,APC,Electrical Components,Surge Protection,Each,Active,Abuja Regional Warehouse,ABJ-RW,,E,S6,BT-723992,LOT-B7405,195,23,172,100,40,800,SUP-1005,Redington Gulf FZE,United Arab Emirates,18,2025-08-05,101056.88,130365.9,19706091.6,NGN,2026-06-01,2025-08-18,,In Stock,No
PRD-00719,MSF-FUR-0016,5996706921958,  Microsoft Adjustable Desk Riser  ,Microsoft,Office Furniture,Desks,Each,Active,Lagos Distribution Centre,LAG-DC,D-20-S6,D,S6,BT-820463,LOT-A1315,28,3,25,20,8,200,SUP-1011,Tech Distributors UK Ltd,United Kingdom,31,2025-10-12,183969.23,262116.65,5151138.44,NGN,2026-06-24,2025-10-27,,In Stock,No
PRD-01510,HP-LAP-0028,7043105503158,HP Spectre x360,HP,Laptops,Gaming Laptops,Each,Active,Abuja Regional Warehouse,ABJ-RW,C-17-S1,C,S1,BT-189756,LOT-B3131,58,18,40,20,10,100,SUP-1003,Slot Systems Limited,Nigeria,2,2026-05-24,647390.73,900118.98,37548662.34,NGN,2026-06-03,2026-06-05,,In Stock,No
PRD-01582,CAN-SUP-0049,8299458028457,Canon CL-746 Colour Ink,Canon,Office Supplies,Paper Products,Pack,Discontinued,Abuja Regional Warehouse,ABJ-RW,D-37-S9,D,S9,BT-555000,LOT-B3410,43,7,36,15,7,90,SUP-1010,DUBAI SOURCE ELECTRONICS,United Arab Emirates,19,2025-07-13,24001.14,36236.5,1032049.02,NGN,2026-06-23,2025-07-18,2027-08-09,In Stock,No
PRD-02432,CAN-PRN-0060,9953972056006,Canon imageCLASS MF445dw,Canon,Printers,Multifunction,Each,Active,Port Harcourt Distribution Centre,PHC-DC,B-23-S3,B,S3,BT-332707,LOT-C7063,0,0,0,15,7,150,SUP-1006,Shenzhen Globex Electronics,China,35,2025-10-24,484313.29,679149.0,0.0,NGN,2026-06-26,2025-11-08,,Out of Stock,Yes
PRD-01838,SAM-MOB-0061,0249230083341,Samsung Galaxy M34,Samsung,Mobile Phones,Tablets,Each,Discontinued,Abuja Regional Warehouse,ABJ-RW,D-32-S8,D,S8,BT-644594,LOT-B9441,194,77,117,60,30,360,SUP-1009,Westgate Technologies,Nigeria,12,23-Jan-2025,389288.79,601490.81,75522025.26,NGN,2026-05-16,2025-01-25,,In Stock,No
